,Major,Minor,DocumentDate,SalePrice,SqFtTotLiving,ZipCode,PricePerSqFt,date
2102,349130.0,27.0,02/20/2019,750000,1660,98117,451.8072289156627,2019-02-20
2103,123200.0,285.0,04/09/2019,1118000,1080,98117,1035.1851851851852,2019-04-09
2104,350110.0,290.0,05/24/2019,625000,980,98117,637.7551020408164,2019-05-24
2105,202870.0,486.0,05/14/2019,635000,1150,98117,552.1739130434783,2019-05-14
2106,291970.0,34.0,06/27/2019,649000,1380,98117,470.28985507246375,2019-06-27
2107,751900.0,485.0,05/29/2019,721000,710,98117,1015.4929577464789,2019-05-29
2108,530910.0,220.0,04/09/2019,620000,1360,98117,455.88235294117646,2019-04-09
2109,808240.0,25.0,05/17/2019,1243000,2500,98117,497.2,2019-05-17
2110,291970.0,390.0,03/21/2019,700000,1240,98117,564.516129032258,2019-03-21
2111,287210.0,145.0,06/10/2019,740000,1150,98117,643.4782608695652,2019-06-10
2112,22503.0,9056.0,03/07/2019,575000,770,98117,746.7532467532468,2019-03-07
2113,268810.0,112.0,02/01/2019,490000,860,98117,569.7674418604652,2019-02-01
2114,444980.0,686.0,06/05/2019,385000,1020,98117,377.45098039215685,2019-06-05
2115,202870.0,725.0,01/02/2019,1680000,3730,98117,450.40214477211794,2019-01-02
2116,530910.0,1485.0,05/02/2019,850000,1120,98117,758.9285714285714,2019-05-02
2117,530910.0,1485.0,05/02/2019,850000,1120,98117,758.9285714285714,2019-05-02
2118,867540.0,151.0,04/01/2019,700000,910,98117,769.2307692307693,2019-04-01
2119,22503.0,9022.0,05/16/2019,1450000,3150,98117,460.3174603174603,2019-05-16
2120,613260.0,611.0,05/01/2019,800000,2280,98117,350.87719298245617,2019-05-01
2121,291920.0,345.0,05/23/2019,546000,640,98117,853.125,2019-05-23
2122,46400.0,1185.0,05/07/2019,626667,1140,98117,549.7078947368421,2019-05-07
2123,54600.0,945.0,05/29/2019,780000,1570,98117,496.81528662420385,2019-05-29
2124,781870.0,305.0,02/12/2019,450000,970,98117,463.91752577319585,2019-02-12
2125,94600.0,230.0,06/10/2019,600000,1140,98117,526.3157894736842,2019-06-10
2126,914410.0,168.0,06/18/2019,1065000,2390,98117,445.60669456066944,2019-06-18
2127,751850.0,3430.0,02/01/2019,600000,1600,98117,375.0,2019-02-01
2128,444730.0,190.0,06/11/2019,625000,1480,98117,422.2972972972973,2019-06-11
2129,638350.0,90.0,05/08/2019,1240000,2440,98117,508.1967213114754,2019-05-08
2130,305270.0,702.0,04/03/2019,810000,1770,98117,457.6271186440678,2019-04-03
2131,287710.0,2110.0,07/05/2019,799000,1710,98117,467.2514619883041,2019-07-05
2132,349130.0,26.0,04/17/2019,700000,1580,98117,443.0379746835443,2019-04-17
2133,94600.0,97.0,04/16/2019,751000,1660,98117,452.4096385542169,2019-04-16
2134,356680.0,470.0,06/05/2019,580100,920,98117,630.5434782608696,2019-06-05
2135,751850.0,6645.0,06/05/2019,732500,2030,98117,360.8374384236453,2019-06-05
2136,291970.0,330.0,05/24/2019,856000,1790,98117,478.2122905027933,2019-05-24
2137,330070.0,1430.0,04/19/2019,899000,2380,98117,377.7310924369748,2019-04-19
2138,12503.0,9024.0,04/30/2019,692000,1030,98117,671.8446601941747,2019-04-30
2139,291970.0,32.0,06/25/2019,669000,1360,98117,491.9117647058824,2019-06-25
2140,46400.0,1050.0,05/31/2019,1050000,3380,98117,310.6508875739645,2019-05-31
2141,277660.0,116.0,03/18/2019,740000,1510,98117,490.0662251655629,2019-03-18
2142,305270.0,704.0,04/03/2019,839950,1510,98117,556.2582781456954,2019-04-03
2143,170840.0,880.0,04/12/2019,515000,890,98108,578.6516853932584,2019-04-12
2144,171190.0,325.0,05/23/2019,488000,1910,98108,255.4973821989529,2019-05-23
2145,788360.0,1640.0,05/31/2019,481580,1460,98108,329.8493150684931,2019-05-31
2146,286110.0,16.0,06/06/2019,685000,1520,98108,450.6578947368421,2019-06-06
2147,274060.0,105.0,04/25/2019,460000,800,98108,575.0,2019-04-25
2148,785700.0,940.0,06/04/2019,460000,830,98108,554.2168674698795,2019-06-04
2149,274060.0,95.0,02/15/2019,605000,1170,98108,517.0940170940171,2019-02-15
2150,733840.0,2920.0,03/28/2019,445000,1690,98108,263.31360946745565,2019-03-28
2151,785700.0,3305.0,02/12/2019,625000,2040,98108,306.37254901960785,2019-02-12
2152,785700.0,760.0,03/04/2019,409000,1070,98108,382.2429906542056,2019-03-04
2153,417460.0,401.0,04/08/2019,575000,2080,98108,276.4423076923077,2019-04-08
2154,605610.0,324.0,05/21/2019,720000,2010,98108,358.2089552238806,2019-05-21
2155,52304.0,9039.0,07/05/2019,625000,2340,98108,267.0940170940171,2019-07-05
2156,60000.0,50.0,04/17/2019,690000,2100,98108,328.57142857142856,2019-04-17
2157,175370.0,45.0,04/01/2019,265000,1360,98108,194.85294117647058,2019-04-01
2158,725820.0,25.0,06/02/2019,425000,2050,98108,207.3170731707317,2019-06-02
2159,785700.0,3575.0,04/10/2019,635000,2600,98108,244.23076923076923,2019-04-10
2160,785700.0,4065.0,04/04/2019,420000,1620,98108,259.25925925925924,2019-04-04
2161,732790.0,255.0,05/16/2019,519500,1010,98108,514.3564356435644,2019-05-16
2162,788360.0,3005.0,06/03/2019,283000,1080,98108,262.037037037037,2019-06-03
2163,395940.0,720.0,07/12/2019,625000,2990,98108,209.03010033444815,2019-07-12
2164,395940.0,463.0,01/08/2019,690000,1980,98108,348.4848484848485,2019-01-08
2165,520.0,89.0,02/11/2019,670000,1510,98108,443.7086092715232,2019-02-11
2166,82900.0,135.0,04/24/2019,699500,2200,98108,317.95454545454544,2019-04-24
2167,788360.0,8641.0,05/14/2019,600000,2430,98108,246.91358024691357,2019-05-14
2168,368090.0,45.0,06/25/2019,660000,3380,98108,195.2662721893491,2019-06-25
2169,373280.0,281.0,06/21/2019,555000,1590,98108,349.0566037735849,2019-06-21
2170,514100.0,300.0,03/25/2019,285000,1060,98108,268.8679245283019,2019-03-25
2171,514100.0,300.0,05/14/2019,402000,1060,98108,379.24528301886795,2019-05-14
2172,55500.0,72.0,07/02/2019,620000,3200,98108,193.75,2019-07-02
2173,171490.0,495.0,07/11/2019,735000,2370,98108,310.126582278481,2019-07-11
2174,212404.0,9218.0,03/13/2019,619000,3160,98108,195.8860759493671,2019-03-13
2175,514100.0,190.0,01/07/2019,1050000,2113,98108,496.92380501656413,2019-01-07
2176,932035.0,70.0,06/20/2019,700000,2330,98108,300.42918454935625,2019-06-20
2177,417460.0,49.0,03/07/2019,330000,2280,98108,144.73684210526315,2019-03-07
2178,868530.0,50.0,03/07/2019,330000,1140,98108,289.4736842105263,2019-03-07
2179,273410.0,730.0,04/05/2019,619950,1500,98108,413.3,2019-04-05
2180,770760.0,72.0,07/01/2019,400000,1660,98108,240.96385542168676,2019-07-01
2181,368090.0,75.0,04/22/2019,1300000,2770,98108,469.3140794223827,2019-04-22
2182,274210.0,268.0,01/14/2019,567000,1010,98108,561.3861386138614,2019-01-14
2183,862470.0,20.0,04/23/2019,500000,1730,98108,289.01734104046244,2019-04-23
2184,60000.0,385.0,03/19/2019,593000,1960,98108,302.55102040816325,2019-03-19
2185,944830.0,31.0,05/08/2019,385000,1340,98108,287.3134328358209,2019-05-08
2186,212404.0,9224.0,01/07/2019,299325,880,98108,340.14204545454544,2019-01-07
2187,212404.0,9224.0,05/30/2019,448500,880,98108,509.65909090909093,2019-05-30
2188,55500.0,290.0,06/27/2019,475000,1120,98108,424.10714285714283,2019-06-27
2189,752950.0,20.0,04/29/2019,425000,1850,98108,229.72972972972974,2019-04-29
2190,273410.0,770.0,04/22/2019,599000,1700,98108,352.3529411764706,2019-04-22
2191,568000.0,805.0,04/18/2019,422400,740,98108,570.8108108108108,2019-04-18
2192,417460.0,262.0,06/04/2019,762000,2070,98108,368.1159420289855,2019-06-04
2193,788360.0,5695.0,04/19/2019,585000,1870,98108,312.83422459893046,2019-04-19
2194,52304.0,9029.0,05/30/2019,360000,1110,98108,324.3243243243243,2019-05-30
2195,61340.0,90.0,06/14/2019,607000,2120,98108,286.3207547169811,2019-06-14
2196,788360.0,1230.0,04/17/2019,440000,1420,98108,309.85915492957747,2019-04-17
2197,788360.0,2235.0,02/07/2019,507000,1840,98108,275.54347826086956,2019-02-07
2198,171190.0,390.0,05/13/2019,660000,2010,98108,328.35820895522386,2019-05-13
2199,273410.0,347.0,05/08/2019,462500,600,98108,770.8333333333334,2019-05-08
2200,733840.0,1850.0,05/08/2019,451000,880,98108,512.5,2019-05-08
2201,274210.0,37.0,04/30/2019,500000,1410,98108,354.6099290780142,2019-04-30
2202,788360.0,4760.0,07/09/2019,600000,2020,98108,297.029702970297,2019-07-09
2203,733840.0,1905.0,04/03/2019,435000,1450,98108,300.0,2019-04-03
2204,944830.0,91.0,03/20/2019,690000,2250,98108,306.6666666666667,2019-03-20
2205,605610.0,341.0,03/12/2019,684990,1720,98108,398.25,2019-03-12
2206,395940.0,690.0,06/24/2019,711300,1460,98108,487.1917808219178,2019-06-24
2207,23500.0,40.0,03/25/2019,585000,2020,98108,289.6039603960396,2019-03-25
2208,329570.0,35.0,02/07/2019,895000,2610,98108,342.911877394636,2019-02-07
2209,346880.0,345.0,06/19/2019,538500,1470,98108,366.3265306122449,2019-06-19
2210,788360.0,8509.0,06/05/2019,445000,920,98108,483.69565217391306,2019-06-05
2211,212404.0,9016.0,04/15/2019,1310000,2280,98108,574.561403508772,2019-04-15
2212,273410.0,650.0,06/27/2019,2500000,910,98108,2747.252747252747,2019-06-27
2213,429970.0,30.0,01/14/2019,448000,900,98108,497.77777777777777,2019-01-14
2214,273410.0,340.0,03/27/2019,681000,2400,98108,283.75,2019-03-27
2215,346580.0,30.0,03/23/2019,570000,2200,98108,259.09090909090907,2019-03-23
2216,788360.0,8035.0,04/19/2019,507000,1460,98108,347.26027397260276,2019-04-19
2217,732790.0,2790.0,06/21/2019,320000,720,98108,444.44444444444446,2019-06-21
2218,549120.0,80.0,07/03/2019,710000,2850,98108,249.12280701754386,2019-07-03
2219,82900.0,30.0,06/05/2019,590000,2680,98108,220.1492537313433,2019-06-05
2220,82900.0,30.0,05/20/2019,257000,2680,98108,95.8955223880597,2019-05-20
2221,785700.0,3010.0,05/01/2019,430000,1360,98108,316.1764705882353,2019-05-01
2222,754980.0,1580.0,04/09/2019,835000,2540,98108,328.74015748031496,2019-04-09
2223,754980.0,1905.0,02/26/2019,575950,1260,98108,457.1031746031746,2019-02-26
2224,754980.0,1900.0,04/18/2019,499950,950,98108,526.2631578947369,2019-04-18
2225,770760.0,6.0,04/25/2019,598000,1540,98108,388.31168831168833,2019-04-25
2226,739440.0,85.0,06/19/2019,797950,2780,98108,287.03237410071944,2019-06-19
2227,160710.0,42.0,04/26/2019,551500,1520,98108,362.82894736842104,2019-04-26
2228,322404.0,9095.0,01/25/2019,340000,1300,98108,261.53846153846155,2019-01-25
2229,322404.0,9095.0,04/25/2019,450000,1300,98108,346.15384615384613,2019-04-25
2230,170840.0,555.0,03/01/2019,630000,1610,98108,391.30434782608694,2019-03-01
2231,368040.0,80.0,04/10/2019,450000,1310,98108,343.51145038167937,2019-04-10
2232,170840.0,745.0,07/05/2019,490000,900,98108,544.4444444444445,2019-07-05
2233,417460.0,277.0,05/03/2019,733000,1800,98108,407.22222222222223,2019-05-03
2234,788360.0,1685.0,07/05/2019,440000,1850,98108,237.83783783783784,2019-07-05
2235,218500.0,570.0,05/25/2019,500000,1080,98108,462.962962962963,2019-05-25
2236,529520.0,75.0,05/10/2019,820000,2080,98108,394.2307692307692,2019-05-10
2237,754980.0,125.0,03/29/2019,480000,1800,98108,266.6666666666667,2019-03-29
2238,754980.0,1901.0,04/04/2019,449950,950,98108,473.63157894736844,2019-04-04
2239,88600.0,80.0,07/05/2019,480000,1000,98108,480.0,2019-07-05
2240,212404.0,9278.0,02/13/2019,899950,2480,98108,362.883064516129,2019-02-13
2241,171490.0,250.0,06/25/2019,610000,1840,98108,331.5217391304348,2019-06-25
2242,810090.0,100.0,05/12/2019,280000,1480,98108,189.1891891891892,2019-05-12
2243,524880.0,460.0,02/26/2019,380000,880,98108,431.8181818181818,2019-02-26
2244,785700.0,1535.0,04/18/2019,425000,1090,98108,389.908256880734,2019-04-18
2245,367790.0,145.0,04/10/2019,710000,2320,98108,306.0344827586207,2019-04-10
2246,732790.0,270.0,01/15/2019,135500,440,98108,307.95454545454544,2019-01-15
2247,367940.0,920.0,04/02/2019,567000,920,98108,616.304347826087,2019-04-02
2248,395940.0,855.0,06/03/2019,660000,2470,98108,267.20647773279353,2019-06-03
2249,428740.0,45.0,06/12/2019,625000,2880,98108,217.01388888888889,2019-06-12
2250,788360.0,5925.0,01/07/2019,532400,1000,98108,532.4,2019-01-07
2251,218500.0,915.0,06/13/2019,2500000,830,98108,3012.0481927710844,2019-06-13
2252,218500.0,1015.0,06/13/2019,2500000,830,98108,3012.0481927710844,2019-06-13
2253,218500.0,990.0,06/13/2019,2500000,520,98108,4807.692307692308,2019-06-13
2254,218500.0,995.0,06/13/2019,2500000,550,98108,4545.454545454545,2019-06-13
2255,218500.0,925.0,06/13/2019,2500000,1210,98108,2066.115702479339,2019-06-13
2256,218500.0,970.0,06/13/2019,2500000,550,98108,4545.454545454545,2019-06-13
2257,218500.0,970.0,06/13/2019,2500000,1770,98108,1412.4293785310736,2019-06-13
2258,218500.0,956.0,06/13/2019,2500000,680,98108,3676.470588235294,2019-06-13
2259,428740.0,110.0,04/12/2019,712000,1430,98108,497.9020979020979,2019-04-12
2260,368040.0,175.0,06/03/2019,70000,1360,98108,51.470588235294116,2019-06-03
2261,754980.0,40.0,01/03/2019,693450,2440,98108,284.20081967213116,2019-01-03
2262,175370.0,515.0,04/02/2019,599000,1580,98108,379.11392405063293,2019-04-02
2263,282210.0,235.0,03/25/2019,560000,1730,98108,323.6994219653179,2019-03-25
2264,273410.0,515.0,07/08/2019,782000,1690,98108,462.72189349112426,2019-07-08
2265,339504.0,1192.0,04/24/2019,525000,1880,98108,279.25531914893617,2019-04-24
2266,788360.0,1145.0,05/01/2019,275000,980,98108,280.61224489795916,2019-05-01
2267,367740.0,145.0,06/19/2019,500000,810,98108,617.283950617284,2019-06-19
2268,171490.0,90.0,01/02/2019,412000,680,98108,605.8823529411765,2019-01-02
2269,179570.0,100.0,03/28/2019,815000,4030,98108,202.2332506203474,2019-03-28
2270,23500.0,55.0,07/03/2019,530000,2520,98108,210.31746031746033,2019-07-03
2271,754980.0,1906.0,04/15/2019,579450,1260,98108,459.8809523809524,2019-04-15
2272,172280.0,838.0,02/25/2019,412000,940,98108,438.29787234042556,2019-02-25
2273,785700.0,4165.0,07/15/2019,723500,1100,98108,657.7272727272727,2019-07-15
2274,524880.0,705.0,06/03/2019,650000,2600,98108,250.0,2019-06-03
2275,218500.0,475.0,01/03/2019,400000,770,98108,519.4805194805194,2019-01-03
2276,395940.0,710.0,05/07/2019,719500,1370,98108,525.1824817518249,2019-05-07
2277,212404.0,9333.0,05/01/2019,845250,2500,98108,338.1,2019-05-01
2278,524880.0,25.0,04/23/2019,380000,870,98108,436.7816091954023,2019-04-23
2279,504230.0,80.0,04/29/2019,899000,1980,98199,454.04040404040404,2019-04-29
2280,327130.0,205.0,02/20/2019,1285000,2720,98199,472.4264705882353,2019-02-20
2281,222503.0,9101.0,06/20/2019,940000,2110,98199,445.49763033175356,2019-06-20
2282,701070.0,1455.0,05/22/2019,1370000,3350,98199,408.95522388059703,2019-05-22
2283,137730.0,135.0,06/07/2019,850000,1100,98199,772.7272727272727,2019-06-07
2284,277060.0,370.0,06/25/2019,625000,970,98199,644.3298969072165,2019-06-25
2285,87100.0,1929.0,06/19/2019,785000,1230,98199,638.2113821138212,2019-06-19
2286,691770.0,480.0,05/28/2019,2340000,2110,98199,1109.004739336493,2019-05-28
2287,691770.0,650.0,07/09/2019,1159000,2070,98199,559.903381642512,2019-07-09
2288,277060.0,205.0,05/28/2019,850000,1930,98199,440.4145077720207,2019-05-28
2289,693360.0,170.0,05/16/2019,1200000,2410,98199,497.9253112033195,2019-05-16
2290,137680.0,10.0,05/23/2019,2600000,3780,98199,687.8306878306878,2019-05-23
2291,26900.0,925.0,04/09/2019,1644000,3750,98199,438.4,2019-04-09
2292,87100.0,1035.0,06/17/2019,1720000,3420,98199,502.92397660818716,2019-06-17
2293,682160.0,190.0,04/03/2019,1250000,2990,98199,418.0602006688963,2019-04-03
2294,222503.0,9128.0,06/11/2019,1425000,3750,98199,380.0,2019-06-11
2295,26900.0,1159.0,04/26/2019,910000,1520,98199,598.6842105263158,2019-04-26
2296,395690.0,310.0,03/20/2019,1815000,2780,98199,652.8776978417267,2019-03-20
2297,235180.0,20.0,07/10/2019,989000,2380,98199,415.546218487395,2019-07-10
2298,277060.0,1165.0,02/06/2019,759000,1270,98199,597.6377952755905,2019-02-06
2299,682110.0,1828.0,02/25/2019,618000,1780,98199,347.19101123595505,2019-02-25
2300,277110.0,2155.0,04/16/2019,719000,1450,98199,495.86206896551727,2019-04-16
2301,504230.0,71.0,05/13/2019,728000,1020,98199,713.7254901960785,2019-05-13
2302,277060.0,1730.0,04/19/2019,730000,1560,98199,467.94871794871796,2019-04-19
2303,327130.0,1140.0,03/18/2019,1050000,3020,98199,347.682119205298,2019-03-18
2304,682110.0,1400.0,05/09/2019,1105000,2520,98199,438.4920634920635,2019-05-09
2305,277160.0,605.0,04/15/2019,895000,2100,98199,426.1904761904762,2019-04-15
2306,87100.0,1686.0,07/01/2019,719000,1080,98199,665.7407407407408,2019-07-01
2307,691770.0,950.0,05/31/2019,675000,1900,98199,355.2631578947368,2019-05-31
2308,327130.0,1155.0,04/17/2019,1000000,1880,98199,531.9148936170212,2019-04-17
2309,682210.0,671.0,03/29/2019,949000,1710,98199,554.9707602339181,2019-03-29
2310,327180.0,760.0,02/13/2019,1250000,2470,98199,506.07287449392715,2019-02-13
2311,812770.0,55.0,05/16/2019,750000,1510,98199,496.6887417218543,2019-05-16
2312,277060.0,1660.0,06/17/2019,1200000,1720,98199,697.6744186046511,2019-06-17
2313,277060.0,1660.0,03/26/2019,900000,1720,98199,523.2558139534884,2019-03-26
2314,277060.0,1650.0,06/17/2019,1200000,920,98199,1304.3478260869565,2019-06-17
2315,682110.0,2165.0,06/11/2019,1315000,2440,98199,538.9344262295082,2019-06-11
2316,87100.0,50.0,01/23/2019,610000,880,98199,693.1818181818181,2019-01-23
2317,736960.0,85.0,07/01/2019,710000,1010,98199,702.9702970297029,2019-07-01
2318,327130.0,1165.0,06/13/2019,970000,2140,98199,453.2710280373832,2019-06-13
2319,691770.0,915.0,05/17/2019,649950,980,98199,663.2142857142857,2019-05-17
2320,812770.0,810.0,07/03/2019,920000,2020,98199,455.44554455445547,2019-07-03
2321,682110.0,230.0,04/20/2019,970000,2030,98199,477.83251231527095,2019-04-20
2322,395690.0,130.0,04/25/2019,1637500,3420,98199,478.80116959064327,2019-04-25
2323,736960.0,90.0,06/03/2019,750000,1620,98199,462.962962962963,2019-06-03
2324,119200.0,135.0,05/07/2019,1152000,1960,98199,587.7551020408164,2019-05-07
2325,668150.0,40.0,05/01/2019,1202000,1860,98199,646.236559139785,2019-05-01
2326,26900.0,285.0,05/10/2019,1345000,2860,98199,470.27972027972027,2019-05-10
2327,277060.0,1936.0,03/25/2019,745000,1480,98199,503.3783783783784,2019-03-25
2328,504230.0,140.0,06/05/2019,985000,1930,98199,510.3626943005181,2019-06-05
2329,57300.0,340.0,06/26/2019,1310000,2300,98199,569.5652173913044,2019-06-26
2330,57300.0,553.0,04/24/2019,1725000,2530,98199,681.8181818181819,2019-04-24
2331,137680.0,166.0,07/08/2019,975000,2350,98199,414.8936170212766,2019-07-08
2332,693360.0,20.0,05/06/2019,643000,1330,98199,483.45864661654133,2019-05-06
2333,691770.0,900.0,03/25/2019,730000,890,98199,820.2247191011236,2019-03-25
2334,682310.0,225.0,06/26/2019,940000,1870,98199,502.67379679144386,2019-06-26
2335,682310.0,251.0,05/03/2019,870000,2060,98199,422.33009708737865,2019-05-03
2336,58200.0,810.0,01/23/2019,1910000,3190,98199,598.7460815047021,2019-01-23
2337,504230.0,105.0,02/20/2019,1262500,2560,98199,493.1640625,2019-02-20
2338,137080.0,540.0,05/06/2019,1070000,2330,98199,459.2274678111588,2019-05-06
2339,106900.0,35.0,05/24/2019,1888000,3600,98199,524.4444444444445,2019-05-24
2340,503530.0,1103.0,01/23/2019,1110000,2060,98199,538.8349514563107,2019-01-23
2341,119200.0,568.0,06/26/2019,720000,2520,98199,285.7142857142857,2019-06-26
2342,137080.0,2305.0,04/09/2019,1200800,1940,98199,618.9690721649484,2019-04-09
2343,137080.0,4000.0,06/19/2019,829000,1580,98199,524.6835443037975,2019-06-19
2344,682110.0,410.0,06/18/2019,1335000,3970,98199,336.272040302267,2019-06-18
2345,503730.0,10.0,04/12/2019,1051000,2600,98199,404.2307692307692,2019-04-12
2346,503530.0,480.0,05/20/2019,1157500,1890,98199,612.4338624338625,2019-05-20
2347,503630.0,215.0,04/02/2019,943300,2070,98199,455.7004830917874,2019-04-02
2348,277160.0,3580.0,06/27/2019,960000,2540,98199,377.9527559055118,2019-06-27
2349,682110.0,2370.0,05/08/2019,1000000,1780,98199,561.7977528089888,2019-05-08
2350,58200.0,105.0,05/23/2019,920000,1470,98199,625.8503401360545,2019-05-23
2351,58200.0,105.0,05/23/2019,920000,480,98199,1916.6666666666667,2019-05-23
2352,682110.0,910.0,05/28/2019,1115000,1900,98199,586.8421052631579,2019-05-28
2353,277110.0,1964.0,06/26/2019,610000,1360,98199,448.52941176470586,2019-06-26
2354,277160.0,4195.0,06/25/2019,750000,1680,98199,446.42857142857144,2019-06-25
2355,503530.0,760.0,04/23/2019,1050000,2630,98199,399.23954372623575,2019-04-23
2356,235180.0,80.0,02/28/2019,2125000,3970,98199,535.2644836272041,2019-02-28
2357,58200.0,705.0,02/14/2019,725000,1430,98199,506.993006993007,2019-02-14
2358,128830.0,60.0,03/16/2019,932000,1950,98199,477.94871794871796,2019-03-16
2359,128830.0,60.0,04/01/2019,932000,1950,98199,477.94871794871796,2019-04-01
2360,277060.0,200.0,03/22/2019,835000,1930,98199,432.64248704663214,2019-03-22
2361,137080.0,4174.0,05/06/2019,1005000,2000,98199,502.5,2019-05-06
2362,137080.0,4174.0,05/06/2019,1005000,2000,98199,502.5,2019-05-06
2363,503530.0,440.0,06/03/2019,1150000,1700,98199,676.4705882352941,2019-06-03
2364,423540.0,850.0,06/26/2019,851000,1950,98199,436.4102564102564,2019-06-26
2365,26900.0,240.0,06/04/2019,1625000,2960,98199,548.9864864864865,2019-06-04
2366,137080.0,745.0,03/05/2019,2500000,3550,98199,704.2253521126761,2019-03-05
2367,137080.0,745.0,03/12/2019,2500000,3550,98199,704.2253521126761,2019-03-12
2368,682210.0,900.0,05/29/2019,1250000,2700,98199,462.962962962963,2019-05-29
2369,58200.0,710.0,02/13/2019,932500,2330,98199,400.2145922746781,2019-02-13
2370,691770.0,350.0,07/18/2019,653000,890,98199,733.7078651685393,2019-07-18
2371,137080.0,60.0,04/29/2019,2195000,3830,98199,573.107049608355,2019-04-29
2372,277160.0,2886.0,04/28/2019,714000,1400,98199,510.0,2019-04-28
2373,137080.0,1590.0,04/29/2019,925000,2040,98199,453.4313725490196,2019-04-29
2374,87100.0,1144.0,06/05/2019,875000,1590,98199,550.3144654088051,2019-06-05
2375,58200.0,110.0,05/07/2019,961000,1640,98199,585.9756097560976,2019-05-07
2376,812770.0,30.0,06/24/2019,1695000,2140,98199,792.0560747663551,2019-06-24
2377,682110.0,980.0,04/10/2019,737500,1520,98199,485.19736842105266,2019-04-10
2378,137680.0,150.0,02/25/2019,960000,2040,98199,470.5882352941176,2019-02-25
2379,202120.0,635.0,04/22/2019,2209000,4300,98199,513.7209302325581,2019-04-22
2380,423540.0,759.0,02/13/2019,845000,1910,98199,442.4083769633508,2019-02-13
2381,277060.0,420.0,06/14/2019,780000,1540,98199,506.4935064935065,2019-06-14
2382,894110.0,170.0,06/22/2019,925000,1810,98199,511.0497237569061,2019-06-22
2383,26900.0,553.0,06/18/2019,869000,1060,98199,819.811320754717,2019-06-18
2384,395690.0,410.0,05/14/2019,950000,2400,98199,395.8333333333333,2019-05-14
2385,503830.0,10.0,05/22/2019,1150000,2220,98199,518.018018018018,2019-05-22
2386,701070.0,280.0,05/30/2019,860000,1700,98199,505.88235294117646,2019-05-30
2387,423540.0,503.0,06/04/2019,585000,1240,98199,471.7741935483871,2019-06-04
2388,277060.0,1662.0,04/11/2019,705000,1520,98199,463.8157894736842,2019-04-11
2389,693360.0,550.0,03/06/2019,1103000,1840,98199,599.4565217391304,2019-03-06
2390,812770.0,125.0,01/08/2019,1050000,2570,98199,408.5603112840467,2019-01-08
2391,102503.0,9281.0,01/24/2019,3465000,4200,98199,825.0,2019-01-24
2392,812770.0,655.0,04/12/2019,1425000,2480,98199,574.5967741935484,2019-04-12
2393,232130.0,27.0,05/31/2019,1045000,1240,98199,842.741935483871,2019-05-31
2394,813670.0,15.0,02/15/2019,604285,1500,98199,402.8566666666667,2019-02-15
2395,277160.0,2930.0,03/06/2019,1400000,3080,98199,454.54545454545456,2019-03-06
2396,327130.0,365.0,05/24/2019,1450000,2770,98199,523.4657039711192,2019-05-24
2397,152503.0,9021.0,03/28/2019,1750000,2720,98199,643.3823529411765,2019-03-28
2398,327130.0,1010.0,07/05/2019,1098000,1560,98199,703.8461538461538,2019-07-05
2399,277060.0,375.0,05/15/2019,640000,990,98199,646.4646464646464,2019-05-15
2400,682110.0,480.0,04/02/2019,1250000,2170,98199,576.036866359447,2019-04-02
2401,57300.0,360.0,05/17/2019,1695000,3610,98199,469.52908587257616,2019-05-17
2402,682110.0,500.0,05/03/2019,510000,740,98199,689.1891891891892,2019-05-03
2403,136780.0,50.0,02/06/2019,1666000,2900,98199,574.4827586206897,2019-02-06
2404,277060.0,1117.0,05/17/2019,1275000,3190,98199,399.68652037617557,2019-05-17
2405,682110.0,95.0,07/01/2019,662000,1240,98199,533.8709677419355,2019-07-01
2406,327130.0,760.0,01/16/2019,985000,2160,98199,456.01851851851853,2019-01-16
2407,119300.0,225.0,05/08/2019,1125000,2780,98199,404.67625899280574,2019-05-08
2408,119300.0,475.0,07/16/2019,1050000,2100,98199,500.0,2019-07-16
2409,504230.0,130.0,07/05/2019,1079000,2770,98199,389.53068592057764,2019-07-05
2410,137080.0,1800.0,06/03/2019,1325000,2200,98199,602.2727272727273,2019-06-03
2411,232130.0,480.0,05/07/2019,1265000,3000,98199,421.6666666666667,2019-05-07
2412,277160.0,4227.0,05/24/2019,740000,1530,98199,483.66013071895424,2019-05-24
2413,277160.0,4227.0,04/04/2019,740000,1530,98199,483.66013071895424,2019-04-04
2414,26900.0,1358.0,06/18/2019,900000,2130,98199,422.53521126760563,2019-06-18
2415,106800.0,75.0,06/21/2019,1160000,3000,98199,386.6666666666667,2019-06-21
2416,423790.0,695.0,04/29/2019,810000,1630,98199,496.9325153374233,2019-04-29
2417,682210.0,176.0,03/19/2019,725000,1340,98199,541.044776119403,2019-03-19
2418,682160.0,400.0,05/01/2019,2090000,3990,98199,523.8095238095239,2019-05-01
2419,277160.0,3930.0,01/31/2019,870100,1170,98199,743.6752136752136,2019-01-31
2420,26900.0,641.0,03/20/2019,1328000,2430,98199,546.5020576131687,2019-03-20
2421,668150.0,85.0,04/19/2019,726000,1780,98199,407.86516853932585,2019-04-19
2422,102503.0,9187.0,01/23/2019,2813000,2770,98199,1015.5234657039712,2019-01-23
2423,152503.0,9026.0,02/08/2019,1295000,2360,98199,548.728813559322,2019-02-08
2424,701070.0,505.0,04/26/2019,800000,1920,98199,416.6666666666667,2019-04-26
